เลขกลุ่มสาระ, ชื่อกลุ่มสาระ, เลขสาระ,ชื่อสาระ,หมวดมาตรฐาน,เลขมาตรฐาน,ชื่อมาตรฐาน,กลุ่มที่, เลขตัวชี้วัดระหว่างทาง, รายละเอียดตัวชี้วัดนะหว่างทาง,เลขตัวชี้วัดปลายทาง,รายละเอียดตัวชี้วัดปลายทาง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,8,ค 2.1 ป.3/12,คาดคะเนปริมาตรและความจุเป็นลิตร,ค 2.1 ป.3/13,แสดงวิธีหาคําตอบของโจทย์ปัญหาเกี่ยวกับปริมาตรและความจุที่มีหน่วยเป็นลิตรและมิลลิลิตร
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.2,2.2 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,9,-,-,ค 2.2 ป.3/1,ระบุรูปเรขาคณิต สองมิติที่มีแกนสมมาตรและจํานวน แกนสมมาตร
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,3,สถิติและความน่าจะเป็น,ค 3,ค 3.1,3.1 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,10,-,-,ค 3.1 ป.3/1 ,เขียนแผนภูมิ รูปภาพ และใช้ข้อมูลจากแผนภูมิ รูปภาพในการหาคําตอบของโจทย์ ปัญหา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,3,สถิติและความน่าจะเป็น,ค 3,ค 3.1,3.1 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,10,-,-,ค 3.1 ป.3/2,เขียนตารางทางเดียว จากข้อมูลที่เป็นจํานวนนับ และใช้ ข้อมูลจากตารางทางเดียว ในการ หาคําตอบของโจทย์ปัญหา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,1,ค 1.1 ป.4/1,"อ่านและเขียนตัวเลขฮินดูอารบิกตัวเลขไทย และตัวหนังสือแสดงจํานวนนับที่มากกว่า 100,000 ",ค 1.1 ป.4/2,"เปรียบเทียบและ เรียงลําดับจํานวนนับที่มากกว่า 100,000  จากสถานการณ์ต่าง ๆ"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,1,ค 1.1 ป.4/7,ประมาณผลลัพธ์ของการบวก การลบ การคูณ การหาร จากสถานการณ์ต่าง ๆ อย่างสมเหตุสมผล,ค 1.1 ป.4/11,"แสดงวิธีหา คําตอบของโจทย์ปัญหา 2 ขั้นตอน ของจํานวนนับที่มากกว่า100,000 และ 0"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,1,ค 1.1 ป.4/8,"หาค่าของตัวไม่ทราบค่า ในประโยคสัญลักษณ์ แสดงการบวกและประโยคสัญลักษณ์ แสดงการลบของ จํานวนนับที่มากกว่า 100,000 และ 0",ค 1.1 ป.4/11,"แสดงวิธีหา คําตอบของโจทย์ปัญหา 2 ขั้นตอน ของจํานวนนับที่มากกว่า100,000 และ 0"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,1,ค 1.1 ป.4/9,หาค่าของตัวไม่ทราบค่าในประโยคสัญลักษณ์ แสดงการคูณของจํานวนหลายหลัก 2 จํานวน ที่มีผลคูณ ไม่เกิน 6 หลัก และประโยคสัญลักษณ์แสดงการหารที่ตัวตั้ง ไม่เกิน 6 หลัก ตัวหารไม่เกิน 2 หลัก,ค 1.1 ป.4/11,"แสดงวิธีหา คําตอบของโจทย์ปัญหา 2 ขั้นตอน ของจํานวนนับที่มากกว่า100,000 และ 0"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,1,ค 1.1 ป.4/10,หาผลลัพธ์การบวก ลบ คูณ หารระคนของ จํานวนนับ และ 0,ค 1.1 ป.4/11,"แสดงวิธีหา คําตอบของโจทย์ปัญหา 2 ขั้นตอน ของจํานวนนับที่มากกว่า100,000 และ 0"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,1,ค 1.1 ป.4/12,สร้างโจทย์ปัญหา 2 ขั้นตอน ของจํานวนนับ และ 0 พร้อมทั้งหาคําตอบ,ค 1.1 ป.4/11,"แสดงวิธีหา คําตอบของโจทย์ปัญหา 2 ขั้นตอน ของจํานวนนับที่มากกว่า100,000 และ 0"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,2,ค 1.1 ป.4/3,บอก อ่าน และเขียนเศษส่วน จํานวนคละแสดง ปริมาณสิ่งต่าง ๆ และแสดงสิ่งต่าง ๆ ตามเศษส่วน จํานวน คละที่กําหนด,ค 1.1 ป.4/4,เปรียบเทียบเรียงลําดับเศษส่วนและจํานวนคละที่ตัวส่วนตัวหนึ่งเป็นพหุคูณของอีกตัวหนึ่ง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,2,ค 1.1 ป.4/13,หาผลบวก ผลลบของเศษส่วนและจํานวนคละ ที่ตัวส่วนตัวหนึ่งเป็นพหุคูณของอีกตัวหนึ่ง,ค 1.1 ป.4/14,แสดงวิธีหาคําตอบของโจทย์ปัญหาการบวกและโจทย์ปัญหาการลบเศษส่วนและจํานวนคละที่ตัวส่วนตัวหนึ่งเป็นพหุคูณของอีกตัวหนึ่ง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,3,ค 1.1 ป.4/5,อ่านและเขียนทศนิยมไม่เกิน 3 ตําแหน่ง แสดงปริมาณของสิ่งต่าง ๆ และแสดงสิ่งต่าง ๆ ตามทศนิยม ที่กําหนด,ค 1.1 ป.4/6,เปรียบเทียบและ เรียงลําดับทศนิยมไม่เกิน 3 ตําแหน่งจากสถานการณ์ต่าง ๆ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,3,ค 1.1 ป.4/15,หาผลบวก ผลลบของทศนิยม ไม่เกิน 3 ตําแหน่ง,ค 1.1 ป.4/16,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาการบวก การลบ 2 ขั้นตอนของทศนิยมไม่เกิน 3 ตําแหน่ง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,4,-,-,ค 2.1 ป.4/1,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาเกี่ยวกับเวลา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.2,2.2 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,5,ค 2.1 ป.4/2,วัดและสร้างมุม โดยใช้โพรแทรกเตอร์,ค 2.1 ป.4/3,แสดงวิธีหาคําตอบของโจทย์ปัญหาเกี่ยวกับความยาวรอบรูปและพื้นที่ของรูปสี่เหลี่ยมมุมฉาก
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.2,2.2 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,5,ค 2.2 ป.4/1,จําแนกชนิดของมุม บอกชื่อมุมส่วนประกอบ ของมุมและเขียนสัญลักษณ์แสดงมุม,ค 2.2 ป.4/2,สร้างรูปสี่เหลี่ยมมุมฉากเมื่อกําหนดความยาวของด้าน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,3,สถิติและความน่าจะเป็น,ค 3,ค 3.1,3.1 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,6,-,-,ค 3.1 ป.4/1,ใช้ข้อมูลจาก แผนภูมิแท่ง ตารางสองทางในการ หาคําตอบของโจทย์ปัญหา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,1,ค 1.1 ป.5/1,"เขียนเศษส่วนที่มีตัวส่วนเป็นตัวประกอบของ 10 หรือ 100 หรือ 1,000 ในรูปทศนิยม",ค 1.1 ป.5/8,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาการบวก การลบ การคูณ การหารทศนิยม 2 ขั้นตอน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,1,ค 1.1 ป.5/6,หาผลคูณของทศนิยมที่ผลคูณเป็นทศนิยม ไม่เกิน 3 ตําแหน่ง,ค 1.1 ป.5/8,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาการบวก การลบ การคูณ การหารทศนิยม 2 ขั้นตอน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,1,ค 1.1 ป.5/7,หาผลหารที่ตัวตั้งเป็นจํานวนนับหรือทศนิยม ไม่เกิน ๓ ตําแหน่ง และตัวหารเป็นจํานวนนับ ผลหารเป็น ทศนิยม ไม่เกิน 3 ตําแหน่ง,ค 1.1 ป.5/8,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาการบวก การลบ การคูณ การหารทศนิยม 2 ขั้นตอน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,1,ค 2.1 ป.5/1,แสดงวิธีหาคําตอบของโจทย์ปัญหาเกี่ยวกับ ความยาวที่มีการเปลี่ยนหน่วยและเขียนในรูปทศนิยม,ค 1.1 ป.5/8,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาการบวก การลบ การคูณ การหารทศนิยม 2 ขั้นตอน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,1,ค 2.1 ป.5/2,แสดงวิธีหาคําตอบของโจทย์ปัญหาเกี่ยวกับน้ําหนักที่มีการเปลี่ยนหน่วยและเขียนในรูปทศนิยม,ค 1.1 ป.5/8,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาการบวก การลบ การคูณ การหารทศนิยม 2 ขั้นตอน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,2,-,-,ค 1.1 ป.5/2,แสดงวิธีหาคําตอบ ของโจทย์ปัญหา โดยใช้ บัญญัติไตรยางศ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,2,-,-,ค 1.1 ป.5/9,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาร้อยละไม่เกิน 2 ขั้นตอน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,3,ค 1.1 ป.5/3,หาผลบวก ผลลบของเศษส่วนและจํานวนคละ,ค 1.1 ป.5/5,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาการบวก การลบ การคูณ การหาร เศษส่วน 2 ขั้นตอน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,3,ค 1.1 ป.5/4,หาผลคูณ ผลหารของเศษส่วนและจํานวนคละ,ค 1.1 ป.5/5,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาการบวก การลบ การคูณ การหาร เศษส่วน 2 ขั้นตอน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,4,-,-,ค 2.1 ป.5/3,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาเกี่ยวกับปริมาตร ของทรงสี่เหลี่ยมมุมฉากและความจุ ของภาชนะทรงสี่เหลี่ยมมุมฉาก
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.2,2.2 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,4,-,-,ค 2.2 ป.5/4,บอกลักษณะของปริซึม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.2,2.2 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,5,ค 2.2 ป.5/1,สร้างเส้นตรงหรือส่วนของเส้นตรงให้ขนานกับ เส้นตรงหรือส่วนของเส้นตรง ที่กําหนดให้,ค 2.1 ป.5/4,แสดงวิธีหาคําตอบของโจทย์ปัญหาเกี่ยวกับความยาวรอบรูปของรูปสี่เหลี่ยมและพื้นที่ของรูปสี่เหลี่ยมด้านขนานและรูปสี่เหลี่ยมขนมเปียกปูน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.2,2.2 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,5,ค 2.2 ป.5/2,จําแนกรูปสี่เหลี่ยม โดยพิจารณาจากสมบัติ ของรูป,ค 2.2 ป.5/3,สร้างรูปสี่เหลี่ยม ชนิดต่าง ๆ เมื่อกําหนดความยาว ของด้านและขนาดของมุมหรือเมื่อ กําหนดความยาวของเส้นทแยงมุม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,3,สถิติและความน่าจะเป็น,ค 3,ค 3.1,3.1 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,6,-,-,ค 3.1 ป.5/1,ใช้ข้อมูลจากกราฟเส้น ในการหาคําตอบของโจทย์ปัญหา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,3,สถิติและความน่าจะเป็น,ค 3,ค 3.1,3.1 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,6,-,-,ค 3.1 ป.5/2,เขียนแผนภูมิแท่งจากข้อมูลที่เป็นจํานวนนับ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,1,ค 1.1 ป.6/7,หาผลลัพธ์ของการบวก ลบ คูณหารระคนของ เศษส่วนและจํานวนคละ,ค 1.1 ป.6/1,เปรียบเทียบ เรียงลําดับเศษส่วนและจํานวนคละ จากสถานการณ์ต่าง ๆ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,1,ค 1.1 ป.6/7,หาผลลัพธ์ของการบวก ลบ คูณหารระคนของ เศษส่วนและจํานวนคละ,ค 1.1 ป.6/8,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาเศษส่วนและ จํานวนคละ 2 - 3 ขั้นตอน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,2,ค 1.1 ป.6/2,เขียนอัตราส่วนแสดงการเปรียบเทียบปริมาณ 2 ปริมาณ จากข้อความหรือสถานการณ์ โดยที่ปริมาณ แต่ละปริมาณเป็นจํานวนนับ,ค 1.1 ป.6/11,แสดงวิธีหาคําตอบของโจทย์ปัญหาอัตราส่วน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,2,ค 1.1 ป.6/3,หาอัตราส่วนที่เท่ากับอัตราส่วนที่กําหนดให้,ค 1.1 ป.6/11,แสดงวิธีหาคําตอบของโจทย์ปัญหาอัตราส่วน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,3,ค 1.1 ป.6/4,หา ห.ร.ม. ของจํานวนนับไม่เกิน 3 จํานวน,ค 1.1 ป.6/6,แสดงวิธีหาคําตอบ ของโจทย์ปัญหา โดยใช้ความรู้ เกี่ยวกับ ห.ร.ม. และ ค.ร.น.
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,3,ค 1.1 ป.6/5,หา ค.ร.น. ของจํานวนนับไม่เกิน 3 จํานวน,ค 1.1 ป.6/6,แสดงวิธีหาคําตอบ ของโจทย์ปัญหา โดยใช้ความรู้ เกี่ยวกับ ห.ร.ม. และ ค.ร.น.
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,4,ค 1.1 ป.6/9,หาผลหารของทศนิยมที่ตัวหารและผลหาร เป็นทศนิยมไม่เกิน 3 ตําแหน่ง,ค 1.1 ป.6/10,แสดงวิธีหา คําตอบของโจทย์ปัญหาการบวก การลบ การคูณการหารทศนิยม 3 ขั้นตอน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.1,1.1 เข้าใจความหลากหลายของการแสดงจํานวน ระบบจํานวน การดําเนินการของจํานวน ผลที่เกิดขึ้น จากการดําเนินการ สมบัติของการดําเนินการ และนําไปใช้,5,-,-,ค 1.1 ป.6/12,แสดงวิธีหาคําตอบของโจทย์ปัญหาร้อยละ 2 - 3 ขั้นตอน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,1,จํานวนและพีชคณิต,ค 1,ค 1.2,1.2 เข้าใจและวิเคราะห์แบบรูป ความสัมพันธ์ ฟังก์ชัน ลําดับและอนุกรม และนําไปใช้,6,-,-,ค 1.2 ป.6/1,แสดงวิธีคิดและหาคําตอบของปัญหาเกี่ยวกับแบบรูป
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.1,2.1 เข้าใจพื้นฐานเกี่ยวกับการวัด วัดและคาดคะเนขนาดของสิ่งที่ต้องการวัด และนําไปใช้,7,-,-,ค 2.1 ป.6/1 ,แสดงวิธีหาคําตอบ ของโจทย์ปัญหาเกี่ยวกับปริมาตร ของรูปเรขาคณิตสามมิติที่ ประกอบด้วยทรงสี่เหลี่ยมมุมฉาก
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.2,2.2 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,8,ค 2.2 ป.6/1,จําแนกรูปสามเหลี่ยมโดยพิจารณาจากสมบัติของรูป,ค 2.1 ป.6/2,แสดงวิธีหาคําตอบของโจทย์ปัญหาเกี่ยวกับความยาวรอบรูปและพื้นที่ของรูปหลายเหลี่ยม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.2,2.2 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,8,ค 2.2 ป.6/1,จําแนกรูปสามเหลี่ยมโดยพิจารณาจากสมบัติของรูป,ค 2.2 ป.6/2,สร้างรูปสามเหลี่ยมเมื่อกําหนดความยาวของด้านและขนาดของมุม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้คณิตศาสตร์ ,2,การวัดและเรขาคณิต,ค 2,ค 2.2,2.2 เข้าใจและวิเคราะห์รูปเรขาคณิต สมบัติของรูปเรขาคณิต ความสัมพันธ์ระหว่างรูปเรขาคณิต และทฤษฎีบททางเรขาคณิต และนําไปใช้,9,-,-,ค 2.1 ป.6/3,แสดงวิธีหาคําตอบของโจทย์ปัญหาเกี่ยวกับความยาวรอบรูปและพื้นที่ของวงกลม
