เลขกลุ่มสาระ, ชื่อกลุ่มสาระ, เลขสาระ,ชื่อสาระ,หมวดมาตรฐาน,เลขมาตรฐาน,ชื่อมาตรฐาน,กลุ่มที่, เลขตัวชี้วัดระหว่างทาง, รายละเอียดตัวชี้วัดนะหว่างทาง,เลขตัวชี้วัดปลายทาง,รายละเอียดตัวชี้วัดปลายทาง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,1,วิทยาศาสตร์ชีวภาพ,ว 1,ว 1.2,1.2 เข้าใจสมบัติของสิ่งมีชีวิต หน่วยพื้นฐานของสิ่งมีชีวิต การลําเลียงสารเข้าและออกจากเซลล์ ความสัมพันธ์ของโครงสร้างและหน้าที่ของระบบต่าง ๆ ของสัตว์และมนุษย์ที่ทำงานสัมพันธ์กัน ความสัมพันธ์ของโครงสร้างและหน้าที่ของอวัยวะต่าง ๆ ของพืชที่ทำางานสัมพันธ์กัน รวมทั้ง นําความรู้ไปใช้ประโยชน์,1,ว 1.2 ป.2/1 ,ระบุว่าพืชต้องการแสงและน้ํา เพื่อการเจริญเติบโต โดยใช้ข้อมูลจากหลักฐานเชิงประจักษ์,ว 1.2 ป.2/3 ,สร้างแบบจําลอง ที่บรรยายวัฏจักรชีวิตของพืชดอก
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,1,วิทยาศาสตร์ชีวภาพ,ว 1,ว 1.2,1.2 เข้าใจสมบัติของสิ่งมีชีวิต หน่วยพื้นฐานของสิ่งมีชีวิต การลําเลียงสารเข้าและออกจากเซลล์ ความสัมพันธ์ของโครงสร้างและหน้าที่ของระบบต่าง ๆ ของสัตว์และมนุษย์ที่ทำงานสัมพันธ์กัน ความสัมพันธ์ของโครงสร้างและหน้าที่ของอวัยวะต่าง ๆ ของพืชที่ทำางานสัมพันธ์กัน รวมทั้ง นําความรู้ไปใช้ประโยชน์,1,ว 1.2 ป.2/2 ,ตระหนักถึงความจําเป็นที่พืชต้องได้รับน้ําและ แสงเพื่อการเจริญเติบโต โดยดูแลพืชให้ได้รับสิ่งดังกล่าว อย่างเหมาะสม,ว 1.2 ป.2/3 ,สร้างแบบจําลอง ที่บรรยายวัฏจักรชีวิตของพืชดอก
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,1,วิทยาศาสตร์ชีวภาพ,ว 1,ว 1.3,1.3 เข้าใจกระบวนการและความสําคัญของการถ่ายทอดลักษณะทางพันธุกรรม สารพันธุกรรม การเปลี่ยนแปลงทางพันธุกรรมที่มีผลต่อสิ่งมีชีวิต ความหลากหลายทางชีวภาพและวิวัฒนาการ ของสิ่งมีชีวิต รวมทั้งนําความรู้ไปใช้ประโยชน์,2,-,-,ว 1.3 ป.2/1 ,เปรียบเทียบลักษณะ ของสิ่งมีชีวิตและสิ่งไม่มีชีวิต จากข้อมูลที่รวบรวมได้
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์ชีวภาพ,ว 2,ว 2.1,2.1 เข้าใจสมบัติของสสาร องค์ประกอบของสสาร ความสัมพันธ์ระหว่างสมบัติของสสารกับ โครงสร้างและแรงยึดเหนี่ยวระหว่างอนุภาค หลักและธรรมชาติของการเปลี่ยนแปลงสถานะ ของสสาร การเกิดสารละลาย และการเกิดปฏิกิริยาเคมี,3,ว 2.1 ป.2/1,เปรียบเทียบสมบัติการดูดซับน้ําของวัสดุโดยใช้ หลักฐานเชิงประจักษ์ และระบุการนําสมบัติการดูดซับน้ําของ วัสดุไปประยุกต์ใช้ในการทําวัตถุในชีวิตประจําวัน,ว 2.1 ป.2/4 ,ตระหนักถึง ประโยชน์ของการนําวัสดุที่ใช้แล้ว กลับมาใช้ใหม่ โดยการนําวัสดุที่ใช้แล้วกลับมาใช้ใหม่
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์ชีวภาพ,ว 2,ว 2.1,2.1 เข้าใจสมบัติของสสาร องค์ประกอบของสสาร ความสัมพันธ์ระหว่างสมบัติของสสารกับ โครงสร้างและแรงยึดเหนี่ยวระหว่างอนุภาค หลักและธรรมชาติของการเปลี่ยนแปลงสถานะ ของสสาร การเกิดสารละลาย และการเกิดปฏิกิริยาเคมี,3,ว 2.1 ป.2/2, อธิบายสมบัติที่สังเกตได้ของวัสดุที่เกิดจากการนําวัสดุมาผสมกันโดยใช้หลักฐานเชิงประจักษ์,ว 2.1 ป.2/4 ,ตระหนักถึง ประโยชน์ของการนําวัสดุที่ใช้แล้ว กลับมาใช้ใหม่ โดยการนําวัสดุที่ใช้แล้วกลับมาใช้ใหม่
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์ชีวภาพ,ว 2,ว 2.1,2.1 เข้าใจสมบัติของสสาร องค์ประกอบของสสาร ความสัมพันธ์ระหว่างสมบัติของสสารกับ โครงสร้างและแรงยึดเหนี่ยวระหว่างอนุภาค หลักและธรรมชาติของการเปลี่ยนแปลงสถานะ ของสสาร การเกิดสารละลาย และการเกิดปฏิกิริยาเคมี,3,ว 2.1 ป.2/3 ,เปรียบเทียบสมบัติที่สังเกตได้ของวัสดุ เพื่อนํามา ทําเป็นวัตถุในการใช้งานตามวัตถุประสงค์และอธิบายการนํา วัสดุที่ใช้แล้วกลับมาใช้ใหม่โดยใช้หลักฐานเชิงประจักษ์,ว 2.1 ป.2/4 ,ตระหนักถึง ประโยชน์ของการนําวัสดุที่ใช้แล้ว กลับมาใช้ใหม่ โดยการนําวัสดุที่ใช้แล้วกลับมาใช้ใหม่
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์ชีวภาพ,ว 2,ว 2.3,2.3 เข้าใจความหมายของพลังงาน การเปลี่ยนแปลงและการถ่ายโอนพลังงาน ปฏิสัมพันธ์ระหว่าง สสารและพลังงาน พลังงานในชีวิตประจําวัน ธรรมชาติของคลื่น ปรากฏการณ์ที่เกี่ยวข้องกับ เสียง แสง และคลื่นแม่เหล็กไฟฟ้า รวมทั้งนําความรู้ไปใช้ประโยชน์,4,ว 2.3 ป.2/1 ,บรรยายแนวการเคลื่อนที่ของแสงจาก แหล่งกําเนิดแสง และอธิบายการมองเห็นวัตถุจากหลักฐาน เชิงประจักษ์,ว 2.3 ป.2/2,ตระหนักในคุณค่า ของความรู้ของการมองเห็นโดย เสนอแนะแนวทางการป้องกัน อันตรายจากการมองวัตถุที่อยู่ใน บริเวณที่มีแสงสว่างไม่เหมาะสม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,3,วิทยาศาสตร์โลก และอวกาศ,ว 3,ว 3.2,3.2 เข้าใจองค์ประกอบและความสัมพันธ์ของระบบโลก กระบวนการเปลี่ยนแปลงภายในโลก และบนผิวโลก ธรณีพิบัติภัย กระบวนการเปลี่ยนแปลงลมฟ้าอากาศและภูมิอากาศโลก รวมทั้งผลต่อสิ่งมีชีวิตและสิ่งแวดล้อม,5,ว 3.2 ป.2/1 ,ระบุส่วนประกอบของดิน และจําแนกชนิดของดิน โดยใช้ลักษณะเนื้อดินและการจับตัวเป็นเกณฑ์,ว 3.2 ป.2/2 ,อธิบายการใช้ ประโยชน์จากดิน จากข้อมูล ที่รวบรวมได้
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,4,เทคโนโลยี,ว 4,ว 4.2,4.2 เข้าใจและใช้แนวคิดเชิงคํานวณในการแก้ปัญหาที่พบในชีวิตจริงอย่างเป็นขั้นตอนและเป็นระบบ ใช้เทคโนโลยีสารสนเทศและการสื่อสารในการเรียนรู้ การทํางาน และการแก้ปัญหาได้ อย่างมีประสิทธิภาพ รู้เท่าทัน และมีจริยธรรม,6,ว 4.2 ป.2/2 ,เขียนโปรแกรมอย่างง่าย โดยใช้ซอฟต์แวร์หรือสื่อ และตรวจหาข้อผิดพลาดของโปรแกรม,ว 4.2 ป.2/1, แสดงลําดับขั้นตอน การทํางานหรือการแก้ปัญหาอย่าง ง่ายโดยใช้ภาพ สัญลักษณ์ หรือข้อความ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,4,เทคโนโลยี,ว 4,ว 4.2,4.2 เข้าใจและใช้แนวคิดเชิงคํานวณในการแก้ปัญหาที่พบในชีวิตจริงอย่างเป็นขั้นตอนและเป็นระบบ ใช้เทคโนโลยีสารสนเทศและการสื่อสารในการเรียนรู้ การทํางาน และการแก้ปัญหาได้ อย่างมีประสิทธิภาพ รู้เท่าทัน และมีจริยธรรม,7,-,-,ว 4.2 ป.2/3,ใช้เทคโนโลยี ในการสร้าง จัดหมวดหมู่ ค้นหา จัดเก็บ เรียกใช้ข้อมูลตาม วัตถุประสงค์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,4,เทคโนโลยี,ว 4,ว 4.2,4.2 เข้าใจและใช้แนวคิดเชิงคํานวณในการแก้ปัญหาที่พบในชีวิตจริงอย่างเป็นขั้นตอนและเป็นระบบ ใช้เทคโนโลยีสารสนเทศและการสื่อสารในการเรียนรู้ การทํางาน และการแก้ปัญหาได้ อย่างมีประสิทธิภาพ รู้เท่าทัน และมีจริยธรรม,7,-,-,ว 4.2 ป.2/4,ใช้เทคโนโลยี สารสนเทศอย่างปลอดภัย ปฏิบัติ ตามข้อตกลงในการใช้คอมพิวเตอร์ ร่วมกัน ดูแลรักษาอุปกรณ์เบื้องต้น ใช้งานอย่างเหมาะสม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,1,วิทยาศาสตร์ชีวภาพ,ว 1,ว 1.2,1.2 เข้าใจสมบัติของสิ่งมีชีวิต หน่วยพื้นฐานของสิ่งมีชีวิต การลําเลียงสารเข้าและออกจากเซลล์ ความสัมพันธ์ของโครงสร้างและหน้าที่ของระบบต่าง ๆ ของสัตว์และมนุษย์ที่ทำงานสัมพันธ์กัน ความสัมพันธ์ของโครงสร้างและหน้าที่ของอวัยวะต่าง ๆ ของพืชที่ทำางานสัมพันธ์กัน รวมทั้ง นําความรู้ไปใช้ประโยชน์,1,ว 1.2 ป.3/1 ,บรรยายสิ่งที่จําเป็นต่อการดํารงชีวิต และ การเจริญเติบโตของมนุษย์และสัตว์ โดยใช้ข้อมูลที่รวบรวมได้,ว 1.2 ป.3/4,ตระหนักถึงคุณค่า ของชีวิตสัตว์ โดยไม่ทําให้วัฏจักรชีวิตของสัตว์เปลี่ยนแปลง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,1,วิทยาศาสตร์ชีวภาพ,ว 1,ว 1.2,1.2 เข้าใจสมบัติของสิ่งมีชีวิต หน่วยพื้นฐานของสิ่งมีชีวิต การลําเลียงสารเข้าและออกจากเซลล์ ความสัมพันธ์ของโครงสร้างและหน้าที่ของระบบต่าง ๆ ของสัตว์และมนุษย์ที่ทำงานสัมพันธ์กัน ความสัมพันธ์ของโครงสร้างและหน้าที่ของอวัยวะต่าง ๆ ของพืชที่ทำางานสัมพันธ์กัน รวมทั้ง นําความรู้ไปใช้ประโยชน์,1,ว 1.2 ป.3/2,ตระหนักถึงประโยชน์ของอาหาร น้ํา และอากาศ โดยการดูแลตนเองและสัตว์ให้ได้รับสิ่งเหล่านี้ อย่างเหมาะสม,ว 1.2 ป.3/4,ตระหนักถึงคุณค่า ของชีวิตสัตว์ โดยไม่ทําให้วัฏจักรชีวิตของสัตว์เปลี่ยนแปลง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,1,วิทยาศาสตร์ชีวภาพ,ว 1,ว 1.2,1.2 เข้าใจสมบัติของสิ่งมีชีวิต หน่วยพื้นฐานของสิ่งมีชีวิต การลําเลียงสารเข้าและออกจากเซลล์ ความสัมพันธ์ของโครงสร้างและหน้าที่ของระบบต่าง ๆ ของสัตว์และมนุษย์ที่ทำงานสัมพันธ์กัน ความสัมพันธ์ของโครงสร้างและหน้าที่ของอวัยวะต่าง ๆ ของพืชที่ทำางานสัมพันธ์กัน รวมทั้ง นําความรู้ไปใช้ประโยชน์,1,ว 1.2 ป.3/3,สร้างแบบจําลองที่บรรยายวัฏจักรชีวิตของสัตว์และปรียบเทียบวัฏจักรชีวิตของสัตว์บางชนิด,ว 1.2 ป.3/4,ตระหนักถึงคุณค่า ของชีวิตสัตว์ โดยไม่ทําให้วัฏจักรชีวิตของสัตว์เปลี่ยนแปลง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.1,2.1 เข้าใจสมบัติของสสาร องค์ประกอบของสสาร ความสัมพันธ์ระหว่างสมบัติของสสารกับ โครงสร้างและแรงยึดเหนี่ยวระหว่างอนุภาค หลักและธรรมชาติของการเปลี่ยนแปลงสถานะ ของสสาร การเกิดสารละลาย และการเกิดปฏิกิริยาเคมี,2,-,-,ว 2.1 ป.3/1,อธิบายว่าวัตถุ ประกอบขึ้นจากชิ้นส่วนย่อย ๆ ซึ่งสามารถแยกออกจากกันได้และ ประกอบกันเป็นวัตถุชิ้นใหม่ได้ โดยใช้หลักฐานเชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.1,2.1 เข้าใจสมบัติของสสาร องค์ประกอบของสสาร ความสัมพันธ์ระหว่างสมบัติของสสารกับ โครงสร้างและแรงยึดเหนี่ยวระหว่างอนุภาค หลักและธรรมชาติของการเปลี่ยนแปลงสถานะ ของสสาร การเกิดสารละลาย และการเกิดปฏิกิริยาเคมี,2,-,-,ว 2.1 ป.3/2,อธิบายการเปลี่ยนแปลง ของวัสดุเมื่อทําให้ร้อนขึ้นหรือทําให้ เย็นลง โดยใช้หลักฐานเชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.2,2.2 เข้าใจธรรมชาติของแรงในชีวิตประจําวัน ผลของแรงที่กระทําต่อวัตถุ ลักษณะการเคลื่อนที่ แบบต่าง ๆ ของวัตถุ รวมทั้งนําความรู้ไปใช้ประโยชน์,3,ว 2.2 ป.3/1 ,ระบุผลของแรงที่มีต่อการเปลี่ยนแปลง การเคลื่อนที่ของวัตถุจากหลักฐานเชิงประจักษ์,ว 2.2 ป.3/2,เปรียบเทียบและยกตัวอย่างแรงสัมผัสและแรงไม่สัมผัสที่มีผลต่อการเคลื่อนที่ของวัตถุโดยใช้หลักฐานเชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.2,2.2 เข้าใจธรรมชาติของแรงในชีวิตประจําวัน ผลของแรงที่กระทําต่อวัตถุ ลักษณะการเคลื่อนที่ แบบต่าง ๆ ของวัตถุ รวมทั้งนําความรู้ไปใช้ประโยชน์,3,ว 2.2 ป.3/3,จําแนกวัตถุโดยใช้การดึงดูดกับแม่เหล็กเป็นเกณฑ์จากหลักฐานเชิงประจักษ์,ว 2.2 ป.3/2,เปรียบเทียบและยกตัวอย่างแรงสัมผัสและแรงไม่สัมผัสที่มีผลต่อการเคลื่อนที่ของวัตถุโดยใช้หลักฐานเชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.2,2.2 เข้าใจธรรมชาติของแรงในชีวิตประจําวัน ผลของแรงที่กระทําต่อวัตถุ ลักษณะการเคลื่อนที่ แบบต่าง ๆ ของวัตถุ รวมทั้งนําความรู้ไปใช้ประโยชน์,3,ว 2.2 ป.3/4,ระบุขั้วแม่เหล็กและพยากรณ์ผลที่เกิดขึ้นระหว่างขั้วแม่เหล็กเมื่อนํามาเข้าใกล้กันจากหลักฐานเชิงประจักษ์,ว 2.2 ป.3/2,เปรียบเทียบและยกตัวอย่างแรงสัมผัสและแรงไม่สัมผัสที่มีผลต่อการเคลื่อนที่ของวัตถุโดยใช้หลักฐานเชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.3,2.3 เข้าใจความหมายของพลังงาน การเปลี่ยนแปลงและการถ่ายโอนพลังงาน ปฏิสัมพันธ์ระหว่าง สสารและพลังงาน พลังงานในชีวิตประจําวัน ธรรมชาติของคลื่น ปรากฏการณ์ที่เกี่ยวข้องกับ เสียง แสง และคลื่นแม่เหล็กไฟฟ้า รวมทั้งนําความรู้ไปใช้ประโยชน์,4,ว 2.3 ป.3/1 ,ยกตัวอย่างการเปลี่ยนพลังงานหนึ่งไปเป็น อีกพลังงานหนึ่งจากหลักฐานเชิงประจักษ์,ว 2.3 ป.3/2,บรรยายการทํางานของเครื่องกําเนิดไฟฟ้าและระบุแหล่งพลังงานในการผลิตไฟฟ้าจากข้อมูลที่รวบรวมได้
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.3,2.3 เข้าใจความหมายของพลังงาน การเปลี่ยนแปลงและการถ่ายโอนพลังงาน ปฏิสัมพันธ์ระหว่าง สสารและพลังงาน พลังงานในชีวิตประจําวัน ธรรมชาติของคลื่น ปรากฏการณ์ที่เกี่ยวข้องกับ เสียง แสง และคลื่นแม่เหล็กไฟฟ้า รวมทั้งนําความรู้ไปใช้ประโยชน์,4,ว 2.3 ป.3/1 ,ยกตัวอย่างการเปลี่ยนพลังงานหนึ่งไปเป็น อีกพลังงานหนึ่งจากหลักฐานเชิงประจักษ์,ว 2.3 ป.3/3,ตระหนัก ในประโยชน์และโทษของไฟฟ้า โดยนําเสนอวิธีการใช้ไฟฟ้า อย่างประหยัด และปลอดภัย
