เลขกลุ่มสาระ, ชื่อกลุ่มสาระ, เลขสาระ,ชื่อสาระ,หมวดมาตรฐาน,เลขมาตรฐาน,ชื่อมาตรฐาน,กลุ่มที่, เลขตัวชี้วัดระหว่างทาง, รายละเอียดตัวชี้วัดนะหว่างทาง,เลขตัวชี้วัดปลายทาง,รายละเอียดตัวชี้วัดปลายทาง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ป.5/3,ปฏิบัติตนอย่างมีมารยาทในการทํางานกับสมาชิกในครอบครัว,ง 1.1 ป.5/4,มีจิตสํานึกในการใช้พลังงานและทรัพยากรอย่างประหยัดและคุ้มค่า
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,2,การอาชีพ,ง 2,ง 2.1,2.1 เข้าใจ มีทักษะที่จําเป็น มีประสบการณ์ เห็นแนวทางในงานอาชีพ ใช้เทคโนโลยี เพื่อพัฒนาอาชีพ มีคุณธรรม และมีเจตคติที่ดีต่ออาชีพ,2,ง 2.1 ป.5/1,สํารวจข้อมูลที่เกี่ยวกับอาชีพต่าง ๆ ในชุมชน,ง 2.1 ป.5/2,ระบุความแตกต่างของอาชีพ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ป.6/1 ,อภิปรายแนวทางในการทํางานและปรับปรุงการทํางานแต่ละขั้นตอน,ง 1.1 ป.6/2,ใช้ทักษะการจัดการ ในการทํางาน และมีทักษะการทํางานร่วมกัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ป.6/3,ปฏิบัติตนอย่างมีมารยาทในการทํางานกับครอบครัวและผู้อื่น,ง 1.1 ป.6/2,ใช้ทักษะการจัดการ ในการทํางาน และมีทักษะการทํางานร่วมกัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,2,การอาชีพ,ง 2,ง 2.1,2.1 เข้าใจ มีทักษะที่จําเป็น มีประสบการณ์ เห็นแนวทางในงานอาชีพ ใช้เทคโนโลยี เพื่อพัฒนาอาชีพ มีคุณธรรม และมีเจตคติที่ดีต่ออาชีพ,2,ง 2.1 ป.6/1,สํารวจตนเองเพื่อวางแผนในการเลือกอาชีพ,ง 2.1 ป.6/2,ระบุความรู้ความสามารถและคุณธรรมที่สัมพันธ์กับอาชีพที่สนใจ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ม.1/1 ,วิเคราะห์ขั้นตอนการทํางานตามกระบวนการทํางาน,ง 1.1 ม.1/2,ใช้กระบวนการกลุ่มในการทํางานด้วยความเสียสละ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ม.1/1 ,วิเคราะห์ขั้นตอนการทํางานตามกระบวนการทํางาน,ง 1.1 ม.1/3,ตัดสินใจแก้ปัญหาการทํางานอย่างมีเหตุผล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,2,การอาชีพ,ง 2,ง 2.1,2.1 เข้าใจ มีทักษะที่จําเป็น มีประสบการณ์ เห็นแนวทางในงานอาชีพ ใช้เทคโนโลยี เพื่อพัฒนาอาชีพ มีคุณธรรม และมีเจตคติที่ดีต่ออาชีพ,2,ง 2.1 ม.1/1 ,อธิบายแนวทางการเลือกอาชีพ,ง 2.1 ม.1/3,เห็นความสําคัญของการสร้างอาชีพ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,2,การอาชีพ,ง 2,ง 2.1,2.1 เข้าใจ มีทักษะที่จําเป็น มีประสบการณ์ เห็นแนวทางในงานอาชีพ ใช้เทคโนโลยี เพื่อพัฒนาอาชีพ มีคุณธรรม และมีเจตคติที่ดีต่ออาชีพ,2,ง 2.1 ม.1/2,มีเจตคติที่ดีต่อการประกอบอาชีพ,ง 2.1 ม.1/3,เห็นความสําคัญของการสร้างอาชีพ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,-,-,ง 1.1 ม.2/1,ใช้ทักษะการแสวงหาความรู้เพื่อพัฒนาการทํางาน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,-,-,ง 1.1 ม.2/2,ใช้ทักษะกระบวนการแก้ปัญหาในการทํางาน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,-,-,ง 1.1 ม.2/3,มีจิตสํานึกในการ ทํางานและใช้ทรัพยากรในการ ปฏิบัติงาน อย่างประหยัด และคุ้มค่า
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,2,การอาชีพ,ง 2,ง 2.1,2.1 เข้าใจ มีทักษะที่จําเป็น มีประสบการณ์ เห็นแนวทางในงานอาชีพ ใช้เทคโนโลยี เพื่อพัฒนาอาชีพ มีคุณธรรม และมีเจตคติที่ดีต่ออาชีพ,2,ง 2.1 ม.2/1 ,อธิบายการเสริมสร้างประสบการณ์อาชีพ,ง 2.1 ม.2/3,มีทักษะพื้นฐานที่จําเป็นสําหรับการประกอบอาชีพที่สนใจ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,2,การอาชีพ,ง 2,ง 2.1,2.1 เข้าใจ มีทักษะที่จําเป็น มีประสบการณ์ เห็นแนวทางในงานอาชีพ ใช้เทคโนโลยี เพื่อพัฒนาอาชีพ มีคุณธรรม และมีเจตคติที่ดีต่ออาชีพ,2,ง 2.1 ม.2/2,ระบุการเตรียมตัวเข้าสู่อาชีพ,ง 2.1 ม.2/3,มีทักษะพื้นฐานที่จําเป็นสําหรับการประกอบอาชีพที่สนใจ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ม.3/1,อภิปรายขั้นตอนการทํางานที่มีประสิทธิภาพ,ง 1.1 ม.3/3,อภิปรายการทํางาน โดยใช้ทักษะการจัดการ เพื่อการ ประหยัดพลังงาน ทรัพยากร และสิ่งแวดล้อม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ม.3/2,ใช้ทักษะในการทํางานร่วมกันอย่างมีคุณธรรม,ง 1.1 ม.3/3,อภิปรายการทํางาน โดยใช้ทักษะการจัดการ เพื่อการ ประหยัดพลังงาน ทรัพยากร และสิ่งแวดล้อม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,2,การอาชีพ,ง 2,ง 2.1,2.1 เข้าใจ มีทักษะที่จําเป็น มีประสบการณ์ เห็นแนวทางในงานอาชีพ ใช้เทคโนโลยี เพื่อพัฒนาอาชีพ มีคุณธรรม และมีเจตคติที่ดีต่ออาชีพ,2,ง 2.1 ม.3/1 ,อภิปรายการหางานด้วยวิธีที่หลากหลาย,ง 2.1 ม.3/3,"ประเมินทางเลือก
ในการประกอบอาชีพ
ที่สอดคล้องกับความรู้
ความถนัดและความสนใจ
ของตนเอง"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,2,การอาชีพ,ง 2,ง 2.1,2.1 เข้าใจ มีทักษะที่จําเป็น มีประสบการณ์ เห็นแนวทางในงานอาชีพ ใช้เทคโนโลยี เพื่อพัฒนาอาชีพ มีคุณธรรม และมีเจตคติที่ดีต่ออาชีพ,2,ง 2.1 ม.3/2,วิเคราะห์แนวทางเข้าสู่อาชีพ,ง 2.1 ม.3/3,"ประเมินทางเลือก
ในการประกอบอาชีพ
ที่สอดคล้องกับความรู้
ความถนัดและความสนใจ
ของตนเอง"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ม.4-6/1,อธิบายวิธีการทํางานเพื่อการดํารงชีวิต,ง 1.1 ม.4-6/2,สร้างผลงานอย่างมีความคิดสร้างสรรค์และมีทักษะการทํางานร่วมกัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ม.4-6/3,มีทักษะการจัดการในการทํางาน,ง 1.1 ม.4-6/2,สร้างผลงานอย่างมีความคิดสร้างสรรค์และมีทักษะการทํางานร่วมกัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ม.4-6/4,มีทักษะกระบวนการแก้ปัญหาในการทํางาน,ง 1.1 ม.4-6/2,สร้างผลงานอย่างมีความคิดสร้างสรรค์และมีทักษะการทํางานร่วมกัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ม.4-6/5,มีทักษะในการแสวงหาความรู้เพื่อการดํารงชีวิต,ง 1.1 ม.4-6/2,สร้างผลงานอย่างมีความคิดสร้างสรรค์และมีทักษะการทํางานร่วมกัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ม.4-6/6,มีคุณธรรมและลักษณะนิสัยในการทํางาน,ง 1.1 ม.4-6/2,สร้างผลงานอย่างมีความคิดสร้างสรรค์และมีทักษะการทํางานร่วมกัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,1,การดํารงชีวิตและครอบครัว,ง 1,ง 1.1,1.1 เข้าใจการทํางาน มีความคิดสร้างสรรค์ มีทักษะกระบวนการทํางาน ทักษะการจัดการ ทักษะกระบวนการแก้ปัญหา ทักษะการทํางานร่วมกัน และทักษะการแสวงหาความรู้ มีคุณธรรม และลักษณะนิสัยในการทํางาน มีจิตสํานึกในการใช้พลังงาน ทรัพยากร และสิ่งแวดล้อม เพื่อการดํารงชีวิตและครอบครัว,1,ง 1.1 ม.4-6/7,ใช้พลังงาน ทรัพยากรในการทํางานอย่างคุ้มค่าและยั่งยืน เพื่อการอนุรักษ์สิ่งแวดล้อม,ง 1.1 ม.4-6/2,สร้างผลงานอย่างมีความคิดสร้างสรรค์และมีทักษะการทํางานร่วมกัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,2,การอาชีพ,ง 2,ง 2.1,2.1 เข้าใจ มีทักษะที่จําเป็น มีประสบการณ์ เห็นแนวทางในงานอาชีพ ใช้เทคโนโลยี เพื่อพัฒนาอาชีพ มีคุณธรรม และมีเจตคติที่ดีต่ออาชีพ,2,ง 2.1 ม.4-6/1,อภิปรายแนวทางสู่อาชีพที่สนใจ,ง 2.1 ม.4-6/3,มีประสบการณ์ในอาชีพที่ถนัดและสนใจ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้การงานอาชีพ,2,การอาชีพ,ง 2,ง 2.1,2.1 เข้าใจ มีทักษะที่จําเป็น มีประสบการณ์ เห็นแนวทางในงานอาชีพ ใช้เทคโนโลยี เพื่อพัฒนาอาชีพ มีคุณธรรม และมีเจตคติที่ดีต่ออาชีพ,2,ง 2.1 ม.4-6/2,เลือกและใช้เทคโนโลยีอย่างเหมาะสมกับอาชีพ,ง 2.1 ม.4-6/4,มีคุณลักษณะที่ดีต่ออาชีพ
